Address,Type,Datetime,Latitude,Longitude,Report Location,Incident Number
4045 University Way Ne,Auto Fire Alarm,10/08/2014 04:25:00 AM +0000,47.656328,-122.313259,"(47.656328, -122.313259)",F140109848
3414 3rd Av W,Auto Fire Alarm,10/08/2014 02:19:00 AM +0000,47.650833,-122.360877,"(47.650833, -122.360877)",F140109824
1421 34th Av,Auto Fire Alarm,10/08/2014 12:32:00 AM +0000,47.613125,-122.289299,"(47.613125, -122.289299)",F140109785
4000 M L King Jr Way S,Auto Fire Alarm,10/07/2014 08:47:00 PM +0000,47.568123,-122.296786,"(47.568123, -122.296786)",F140109719
10700 24th Av Ne,Auto Fire Alarm,10/07/2014 07:59:00 PM +0000,47.706262,-122.302271,"(47.706262, -122.302271)",F140109705
1600 S Henderson St,Auto Fire Alarm,10/07/2014 07:03:00 PM +0000,47.523041,-122.313356,"(47.523041, -122.313356)",F140109688
9455 27th Av Sw,Auto Fire Alarm,10/07/2014 06:23:00 PM +0000,47.518178,-122.367277,"(47.518178, -122.367277)",F140109678
1550 4th Av S,Auto Fire Alarm,10/07/2014 04:00:00 PM +0000,47.589111,-122.329046,"(47.589111, -122.329046)",F140109630
7500 Seward Park Av S,Auto Fire Alarm,10/07/2014 02:03:00 PM +0000,47.535387,-122.267284,"(47.535387, -122.267284)",F140109599
204 3rd Av S,Auto Fire Alarm,10/07/2014 10:42:00 AM +0000,47.600843,-122.330271,"(47.600843, -122.330271)",F140109566
601 Roy St,Auto Fire Alarm,10/07/2014 05:09:00 AM +0000,47.625413,-122.344942,"(47.625413, -122.344942)",F140109509
4100 15th Av Ne,Auto Fire Alarm,10/07/2014 04:28:00 AM +0000,47.65682,-122.31211,"(47.65682, -122.31211)",F140109499
1902 2nd Av,Auto Fire Alarm,10/07/2014 04:13:00 AM +0000,47.610972,-122.340465,"(47.610972, -122.340465)",F140109492
4100 15th Av Ne,Auto Fire Alarm,10/07/2014 04:03:00 AM +0000,47.65682,-122.31211,"(47.65682, -122.31211)",F140109487
2400 N 65th St,Auto Fire Alarm,10/06/2014 08:21:00 PM +0000,47.67595,-122.329611,"(47.67595, -122.329611)",F140109305
1250 1st Av S,Auto Fire Alarm,10/06/2014 07:16:00 PM +0000,47.592046,-122.334195,"(47.592046, -122.334195)",F140109126
4225 Roosevelt Way Ne,Auto Fire Alarm,10/06/2014 07:02:00 PM +0000,47.657942,-122.317791,"(47.657942, -122.317791)",F140109120
1660 12th Av,Auto Fire Alarm,10/06/2014 03:34:00 PM +0000,47.615967,-122.316865,"(47.615967, -122.316865)",F140109052
6622 62nd Av Ne,Auto Fire Alarm,10/06/2014 02:32:00 PM +0000,47.676663,-122.261469,"(47.676663, -122.261469)",F140109036
925 Seneca St,Auto Fire Alarm,10/06/2014 01:55:00 PM +0000,47.609955,-122.328383,"(47.609955, -122.328383)",F140109028
1600 W Armory Way,Auto Fire Alarm,10/06/2014 01:40:00 PM +0000,47.638323,-122.376934,"(47.638323, -122.376934)",F140109026
810 3rd Av,Auto Fire Alarm,10/06/2014 01:23:00 PM +0000,47.604263,-122.332774,"(47.604263, -122.332774)",F140109021
3601 Fremont Av N,Auto Fire Alarm,10/06/2014 08:45:00 AM +0000,47.651349,-122.349934,"(47.651349, -122.349934)",F140108990
4315 9th Av Ne,Auto Fire Alarm,10/06/2014 05:10:00 AM +0000,47.659589,-122.318786,"(47.659589, -122.318786)",F140108954
1701 18th Av S,Auto Fire Alarm,10/06/2014 04:40:00 AM +0000,47.588414,-122.309467,"(47.588414, -122.309467)",F140108944
701 5th Av,Auto Fire Alarm,10/06/2014 02:40:00 AM +0000,47.604413,-122.329842,"(47.604413, -122.329842)",F140108922
4530 46th Av Ne,Auto Fire Alarm,10/06/2014 12:59:00 AM +0000,47.661555,-122.278344,"(47.661555, -122.278344)",F140108877
1600 7th Av,Auto Fire Alarm,10/06/2014 12:07:00 AM +0000,47.6126,-122.334262,"(47.6126, -122.334262)",F140108861
101 Taylor Av N,Auto Fire Alarm,10/05/2014 11:06:00 PM +0000,47.618566,-122.346316,"(47.618566, -122.346316)",F140108843
4530 46th Av Ne,Auto Fire Alarm,10/05/2014 10:25:00 PM +0000,47.661555,-122.278344,"(47.661555, -122.278344)",F140108830
1007 1st Av,Auto Fire Alarm,10/05/2014 10:08:00 PM +0000,47.604739,-122.336278,"(47.604739, -122.336278)",F140108819
4530 36th Av Ne,Auto Fire Alarm,10/05/2014 10:05:00 PM +0000,47.661684,-122.28922,"(47.661684, -122.28922)",F140108818
2300 Sw Webster St,Auto Fire Alarm,10/05/2014 09:53:00 PM +0000,47.535515,-122.36216,"(47.535515, -122.36216)",F140108809
4530 46th Av Ne,Auto Fire Alarm,10/05/2014 09:24:00 PM +0000,47.661555,-122.278344,"(47.661555, -122.278344)",F140108803
155 21st Av,Auto Fire Alarm,10/05/2014 08:18:00 PM +0000,47.602742,-122.305039,"(47.602742, -122.305039)",F140108787
12505 Greenwood Av N,Auto Fire Alarm,10/05/2014 02:07:00 PM +0000,47.719638,-122.355539,"(47.719638, -122.355539)",F140108694
1325 4th Av,Auto Fire Alarm,10/05/2014 11:17:00 AM +0000,47.608471,-122.335089,"(47.608471, -122.335089)",F140108670
2601 Sw Kenyon St,Auto Fire Alarm,10/05/2014 05:09:00 AM +0000,47.531881,-122.365838,"(47.531881, -122.365838)",F140108603
4703 21st Av Ne,Auto Fire Alarm,10/05/2014 04:50:00 AM +0000,47.663087,-122.305462,"(47.663087, -122.305462)",F140108595
1753 Nw 56th St,Auto Fire Alarm,10/05/2014 02:44:00 AM +0000,47.669446,-122.37945,"(47.669446, -122.37945)",F140108533
2800 Elliott Av,Auto Fire Alarm,10/05/2014 01:37:00 AM +0000,47.615025,-122.353269,"(47.615025, -122.353269)",F140108505
1600 7th Av,Auto Fire Alarm,10/05/2014 12:08:00 AM +0000,47.6126,-122.334262,"(47.6126, -122.334262)",F140108487
1301 E Yesler Way,Auto Fire Alarm,10/04/2014 07:37:00 PM +0000,47.60169,-122.314921,"(47.60169, -122.314921)",F140108407
3959 Ne Surber Dr,Auto Fire Alarm,10/04/2014 06:51:00 PM +0000,47.65575,-122.283957,"(47.65575, -122.283957)",F140108382
1922 9th Av,Auto Fire Alarm,10/04/2014 05:42:00 PM +0000,47.615781,-122.334715,"(47.615781, -122.334715)",F140108358
100 Melrose Av E,Auto Fire Alarm,10/04/2014 01:09:00 PM +0000,47.618497,-122.327854,"(47.618497, -122.327854)",F140108311
700 Virginia St,Auto Fire Alarm,10/04/2014 09:15:00 AM +0000,47.615057,-122.337454,"(47.615057, -122.337454)",F140108286
3540 Ne 110th St,Auto Fire Alarm,10/04/2014 06:51:00 AM +0000,47.708356,-122.289374,"(47.708356, -122.289374)",F140108235
505 Ne 70th St,Auto Fire Alarm,10/04/2014 05:16:00 AM +0000,47.679461,-122.322756,"(47.679461, -122.322756)",F140108211
6400 8th Av Nw,Auto Fire Alarm,10/04/2014 12:38:00 AM +0000,47.675265,-122.366053,"(47.675265, -122.366053)",F140108098
1400 2nd Av,Auto Fire Alarm,10/04/2014 12:37:00 AM +0000,47.608292,-122.337995,"(47.608292, -122.337995)",F140108097
12505 Greenwood Av N,Auto Fire Alarm,10/03/2014 11:21:00 PM +0000,47.719638,-122.355539,"(47.719638, -122.355539)",F140108066
1415 5th Av,Auto Fire Alarm,10/03/2014 09:30:00 PM +0000,47.609827,-122.334796,"(47.609827, -122.334796)",F140108027
9709 3rd Av Ne,Auto Fire Alarm,10/03/2014 08:02:00 PM +0000,47.699221,-122.325766,"(47.699221, -122.325766)",F140108006
1100 University St,Auto Fire Alarm,10/03/2014 07:02:00 PM +0000,47.611479,-122.327097,"(47.611479, -122.327097)",F140107982
7153 18th Av Sw,Auto Fire Alarm,10/03/2014 03:29:00 PM +0000,47.538649,-122.357268,"(47.538649, -122.357268)",F140107909
3857 2nd Av S,Auto Fire Alarm,10/03/2014 02:07:00 PM +0000,47.569501,-122.332002,"(47.569501, -122.332002)",F140107888
51 University St,Auto Fire Alarm,10/03/2014 09:16:00 AM +0000,47.606054,-122.340064,"(47.606054, -122.340064)",F140107835
1423 3rd Av,Auto Fire Alarm,10/03/2014 08:52:00 AM +0000,47.608979,-122.337089,"(47.608979, -122.337089)",F140107826
600 Broadway,Auto Fire Alarm,10/03/2014 08:50:00 AM +0000,47.607218,-122.320752,"(47.607218, -122.320752)",F140107825
1423 3rd Av,Auto Fire Alarm,10/03/2014 07:59:00 AM +0000,47.608979,-122.337089,"(47.608979, -122.337089)",F140107814
4637 21st Av Ne,Auto Fire Alarm,10/03/2014 06:36:00 AM +0000,47.662505,-122.305465,"(47.662505, -122.305465)",F140107797
1020 4th Av S,Auto Fire Alarm,10/03/2014 05:08:00 AM +0000,47.59415,-122.32905,"(47.59415, -122.32905)",F140107784
306 Blanchard St,Auto Fire Alarm,10/03/2014 03:55:00 AM +0000,47.613977,-122.343441,"(47.613977, -122.343441)",F140107769
80 Stewart St,Auto Fire Alarm,10/03/2014 01:39:00 AM +0000,47.609799,-122.34195,"(47.609799, -122.34195)",F140107723
12536 33rd Av Ne,Auto Fire Alarm,10/03/2014 01:36:00 AM +0000,47.719514,-122.292729,"(47.719514, -122.292729)",F140107721
400 Mercer St,Auto Fire Alarm,10/03/2014 12:24:00 AM +0000,47.624564,-122.348877,"(47.624564, -122.348877)",F140107698
1441 N Northlake Way,Auto Fire Alarm,10/02/2014 09:48:00 PM +0000,47.647786,-122.340578,"(47.647786, -122.340578)",F140107650
720 Seneca St,Auto Fire Alarm,10/02/2014 09:29:00 PM +0000,47.609088,-122.330457,"(47.609088, -122.330457)",F140107643
601 Roy St,Auto Fire Alarm,10/02/2014 08:13:00 PM +0000,47.625413,-122.344942,"(47.625413, -122.344942)",F140107616
1531 Western Av,Auto Fire Alarm,10/02/2014 07:43:00 PM +0000,47.608928,-122.341647,"(47.608928, -122.341647)",F140107601
1401 Boren Av,Auto Fire Alarm,10/02/2014 07:17:00 PM +0000,47.612472,-122.328005,"(47.612472, -122.328005)",F140107590
1025 S King St,Auto Fire Alarm,10/02/2014 06:02:00 PM +0000,47.598347,-122.319339,"(47.598347, -122.319339)",F140107571
2033 2nd Av,Auto Fire Alarm,10/02/2014 03:11:00 PM +0000,47.611984,-122.342177,"(47.611984, -122.342177)",F140107499
4515 M L King Jr Way S,Auto Fire Alarm,10/02/2014 03:06:00 PM +0000,47.562728,-122.294695,"(47.562728, -122.294695)",F140107493
2428 Nw Market St,Auto Fire Alarm,10/02/2014 02:57:00 PM +0000,47.668677,-122.387926,"(47.668677, -122.387926)",F140107486
4515 M L King Jr Way S,Auto Fire Alarm,10/02/2014 01:07:00 PM +0000,47.562728,-122.294695,"(47.562728, -122.294695)",F140107474
1102 8th Av,Auto Fire Alarm,10/02/2014 12:14:00 PM +0000,47.608665,-122.329131,"(47.608665, -122.329131)",F140107453
3812 14th Av W,Auto Fire Alarm,10/02/2014 11:09:00 AM +0000,47.654127,-122.37491,"(47.654127, -122.37491)",F140107445
6020 28th Av Nw,Auto Fire Alarm,10/02/2014 05:17:00 AM +0000,47.672271,-122.392956,"(47.672271, -122.392956)",F140107383
1423 1st Av,Auto Fire Alarm,10/02/2014 02:10:00 AM +0000,47.608051,-122.339309,"(47.608051, -122.339309)",F140107331
525 14th Av E,Auto Fire Alarm,10/02/2014 01:59:00 AM +0000,47.623391,-122.314649,"(47.623391, -122.314649)",F140107327
4731 18th Av Ne,Auto Fire Alarm,10/01/2014 09:26:00 PM +0000,47.66324,-122.308351,"(47.66324, -122.308351)",F140107230
1620 43rd Av E,Auto Fire Alarm,10/01/2014 08:00:00 PM +0000,47.633463,-122.277157,"(47.633463, -122.277157)",F140107200
413 Pine St,Auto Fire Alarm,10/01/2014 07:29:00 PM +0000,47.611372,-122.3372,"(47.611372, -122.3372)",F140107187
1040 S Henderson St,Auto Fire Alarm,10/01/2014 06:40:00 PM +0000,47.523056,-122.319795,"(47.523056, -122.319795)",F140107170
1301 1st Av,Auto Fire Alarm,10/01/2014 05:37:00 PM +0000,47.606835,-122.338197,"(47.606835, -122.338197)",F140107142
10215 Lake City Way Ne,Auto Fire Alarm,10/01/2014 04:45:00 PM +0000,47.702221,-122.301843,"(47.702221, -122.301843)",F140107122
1300 1st Av,Auto Fire Alarm,10/01/2014 03:38:00 PM +0000,47.606835,-122.338197,"(47.606835, -122.338197)",F140107100
1207 S Jackson St,Auto Fire Alarm,10/01/2014 02:20:00 PM +0000,47.59919,-122.317114,"(47.59919, -122.317114)",F140107081
1102 8th Av,Auto Fire Alarm,10/01/2014 02:00:00 PM +0000,47.608665,-122.329131,"(47.608665, -122.329131)",F140107075
103 Bellevue Av E,Auto Fire Alarm,10/01/2014 10:14:00 AM +0000,47.61857,-122.326725,"(47.61857, -122.326725)",F140107046
2800 Elliott Av,Auto Fire Alarm,10/01/2014 09:33:00 AM +0000,47.615025,-122.353269,"(47.615025, -122.353269)",F140107040
6922 38th Av S,Auto Fire Alarm,10/01/2014 07:52:00 AM +0000,47.539049,-122.284755,"(47.539049, -122.284755)",F140107028
925 E Pike St,Auto Fire Alarm,10/01/2014 05:10:00 AM +0000,47.614078,-122.32044,"(47.614078, -122.32044)",F140107009
525 14th Av E,Auto Fire Alarm,10/01/2014 04:46:00 AM +0000,47.623391,-122.314649,"(47.623391, -122.314649)",F140107002
520 S Cloverdale St,Auto Fire Alarm,10/01/2014 03:50:00 AM +0000,47.52648,-122.327935,"(47.52648, -122.327935)",F140106976
6922 38th Av S,Auto Fire Alarm,10/01/2014 03:36:00 AM +0000,47.539049,-122.284755,"(47.539049, -122.284755)",F140106975
6922 38th Av S,Auto Fire Alarm,10/01/2014 03:16:00 AM +0000,47.539049,-122.284755,"(47.539049, -122.284755)",F140106969
7762 Beacon Av S,Auto Fire Alarm,10/01/2014 01:03:00 AM +0000,47.532886,-122.288775,"(47.532886, -122.288775)",F140106921
10330 Meridian Av N,Auto Fire Alarm,10/01/2014 12:51:00 AM +0000,47.703486,-122.333907,"(47.703486, -122.333907)",F140106919
10330 Meridian Av N,Auto Fire Alarm,10/01/2014 12:32:00 AM +0000,47.703486,-122.333907,"(47.703486, -122.333907)",F140106911
8745 Greenwood Av N,Auto Fire Alarm,09/30/2014 11:33:00 PM +0000,47.692684,-122.355324,"(47.692684, -122.355324)",F140106885
3051 28th Av W,Auto Fire Alarm,09/30/2014 10:39:00 PM +0000,47.647292,-122.392905,"(47.647292, -122.392905)",F140106865
2100 Alaskan Way,Auto Fire Alarm,09/30/2014 10:14:00 PM +0000,47.609994,-122.346301,"(47.609994, -122.346301)",F140106858
6922 38th Av S,Auto Fire Alarm,09/30/2014 09:30:00 PM +0000,47.539049,-122.284755,"(47.539049, -122.284755)",F140106851
6922 38th Av S,Auto Fire Alarm,09/30/2014 09:03:00 PM +0000,47.539049,-122.284755,"(47.539049, -122.284755)",F140106844
312 11th Av,Auto Fire Alarm,09/30/2014 06:23:00 PM +0000,47.604452,-122.318105,"(47.604452, -122.318105)",F140106755
4311 11th Av Ne,Auto Fire Alarm,09/30/2014 06:01:00 PM +0000,47.65991,-122.316615,"(47.65991, -122.316615)",F140106749
5501 4th Av S,Auto Fire Alarm,09/30/2014 04:22:00 PM +0000,47.553392,-122.329551,"(47.553392, -122.329551)",F140106717
4293 Memorial Way Ne,Auto Fire Alarm,09/30/2014 04:12:00 PM +0000,47.659722,-122.309729,"(47.659722, -122.309729)",F140106712
600 Broadway,Auto Fire Alarm,09/30/2014 02:18:00 PM +0000,47.607218,-122.320752,"(47.607218, -122.320752)",F140106689
410 Elliott Av W,Auto Fire Alarm,09/30/2014 02:02:00 PM +0000,47.622439,-122.363057,"(47.622439, -122.363057)",F140106687
1800 9th Av,Auto Fire Alarm,09/30/2014 07:55:00 AM +0000,47.614821,-122.333167,"(47.614821, -122.333167)",F140106643
2121 26th Av S,Auto Fire Alarm,09/30/2014 05:00:00 AM +0000,47.584234,-122.299024,"(47.584234, -122.299024)",F140106623
5220 42nd Av S,Auto Fire Alarm,09/30/2014 03:02:00 AM +0000,47.554958,-122.280743,"(47.554958, -122.280743)",F140106591
505 BOYLSTON AV E,Auto Fire Alarm,09/30/2014 02:45:00 AM +0000,47.623182,-122.323057,"(47.623182, -122.323057)",F140106583
4786 1st Av S,Auto Fire Alarm,09/30/2014 01:17:00 AM +0000,47.560438,-122.334212,"(47.560438, -122.334212)",F140106553
7500 Greenwood Av N,Auto Fire Alarm,09/30/2014 01:09:00 AM +0000,47.683289,-122.355297,"(47.683289, -122.355297)",F140106550
14396 30th Av Ne,Auto Fire Alarm,09/30/2014 01:07:00 AM +0000,47.732881,-122.296531,"(47.732881, -122.296531)",F140106549
1106 Pike St,Auto Fire Alarm,09/30/2014 12:23:00 AM +0000,47.613494,-122.328845,"(47.613494, -122.328845)",F140106530
515 W Galer St,Auto Fire Alarm,09/29/2014 10:57:00 PM +0000,47.632327,-122.363708,"(47.632327, -122.363708)",F140106507
1601 5th Av,Auto Fire Alarm,09/29/2014 10:55:00 PM +0000,47.611672,-122.336484,"(47.611672, -122.336484)",F140106506
1906 Pike Pl,Auto Fire Alarm,09/29/2014 09:59:00 PM +0000,47.609673,-122.342238,"(47.609673, -122.342238)",F140106482
13200 Aurora Av N,Auto Fire Alarm,09/29/2014 09:04:00 PM +0000,47.72467,-122.344993,"(47.72467, -122.344993)",F140106461
1311 S Massachusetts St,Auto Fire Alarm,09/29/2014 06:48:00 PM +0000,47.588437,-122.315855,"(47.588437, -122.315855)",F140106416
2615 E Cherry St,Auto Fire Alarm,09/29/2014 06:47:00 PM +0000,47.608,-122.298096,"(47.608, -122.298096)",F140106414
710 E Roy St,Auto Fire Alarm,09/29/2014 04:12:00 PM +0000,47.625118,-122.323467,"(47.625118, -122.323467)",F140106364
3301 S Norfolk St,Auto Fire Alarm,09/29/2014 02:11:00 PM +0000,47.513599,-122.290706,"(47.513599, -122.290706)",F140106322
400 Ne 45th St,Auto Fire Alarm,09/29/2014 12:35:00 PM +0000,47.661339,-122.324036,"(47.661339, -122.324036)",F140106302
2615 E Cherry St,Auto Fire Alarm,09/29/2014 12:02:00 PM +0000,47.608,-122.298096,"(47.608, -122.298096)",F140106293
11500 Pinehurst Way Ne,Auto Fire Alarm,09/29/2014 09:10:00 AM +0000,47.712198,-122.315193,"(47.712198, -122.315193)",F140106273
2121 5th Av,Auto Fire Alarm,09/29/2014 09:07:00 AM +0000,47.614653,-122.34074,"(47.614653, -122.34074)",F140106272
9501 Aurora Av N,Auto Fire Alarm,09/29/2014 05:28:00 AM +0000,47.697809,-122.344608,"(47.697809, -122.344608)",F140106235
8319 8th Av S,Auto Fire Alarm,09/29/2014 05:12:00 AM +0000,47.52885,-122.322876,"(47.52885, -122.322876)",F140106230
114 Alaskan Way S,Auto Fire Alarm,09/29/2014 05:04:00 AM +0000,47.601538,-122.336417,"(47.601538, -122.336417)",F140106226
500 30TH AV S,Auto Fire Alarm,09/29/2014 04:59:00 AM +0000,47.598008,-122.293851,"(47.598008, -122.293851)",F140106224
1301 6th Av,Auto Fire Alarm,09/29/2014 04:07:00 AM +0000,47.60916,-122.33264,"(47.60916, -122.33264)",F140106205
7500 East Marginal Way S,Auto Fire Alarm,09/29/2014 12:47:00 AM +0000,47.535372,-122.315012,"(47.535372, -122.315012)",F140106141
7220 Woodlawn Av Ne,Auto Fire Alarm,09/28/2014 11:54:00 PM +0000,47.680641,-122.324774,"(47.680641, -122.324774)",F140106124
1019 W Ewing St,Auto Fire Alarm,09/28/2014 06:32:00 PM +0000,47.654894,-122.370222,"(47.654894, -122.370222)",F140106041
520 Galer St,Auto Fire Alarm,09/28/2014 06:08:00 PM +0000,47.632301,-122.346264,"(47.632301, -122.346264)",F140106029
212 Alaskan Way S,Auto Fire Alarm,09/28/2014 03:38:00 PM +0000,47.600803,-122.335961,"(47.600803, -122.335961)",F140105982
101 Elliott Av W,Auto Fire Alarm,09/28/2014 02:11:00 PM +0000,47.618618,-122.358478,"(47.618618, -122.358478)",F140105961
212 Alaskan Way S,Auto Fire Alarm,09/28/2014 12:56:00 PM +0000,47.600803,-122.335961,"(47.600803, -122.335961)",F140105941
101 Elliott Av W,Auto Fire Alarm,09/28/2014 11:19:00 AM +0000,47.618618,-122.358478,"(47.618618, -122.358478)",F140105927
4200 Whitman Ct Ne,Auto Fire Alarm,09/28/2014 03:31:00 AM +0000,47.658634,-122.304247,"(47.658634, -122.304247)",F140105796
4629 21st Av Ne,Auto Fire Alarm,09/28/2014 02:11:00 AM +0000,47.662432,-122.305466,"(47.662432, -122.305466)",F140105762
1420 Terry Av,Auto Fire Alarm,09/28/2014 12:48:00 AM +0000,47.6122,-122.329292,"(47.6122, -122.329292)",F140105738
5506 6th Av S,Auto Fire Alarm,09/27/2014 06:22:00 PM +0000,47.553339,-122.326875,"(47.553339, -122.326875)",F140105610
4544 7th Av Ne,Auto Fire Alarm,09/27/2014 05:37:00 PM +0000,47.661533,-122.320727,"(47.661533, -122.320727)",F140105598
211 Dexter Av N,Auto Fire Alarm,09/27/2014 04:48:00 PM +0000,47.619839,-122.342391,"(47.619839, -122.342391)",F140105583
1730 Minor Av,Auto Fire Alarm,09/27/2014 05:06:00 AM +0000,47.616403,-122.330069,"(47.616403, -122.330069)",F140105440
708 6th Av N,Auto Fire Alarm,09/27/2014 04:27:00 AM +0000,47.625474,-122.344953,"(47.625474, -122.344953)",F140105426
806 Ne 106th St,Auto Fire Alarm,09/27/2014 04:20:00 AM +0000,47.705846,-122.320094,"(47.705846, -122.320094)",F140105421
2105 5th Av,Auto Fire Alarm,09/27/2014 02:35:00 AM +0000,47.614527,-122.340527,"(47.614527, -122.340527)",F140105388
105 5th Av S,Auto Fire Alarm,09/27/2014 01:56:00 AM +0000,47.601643,-122.327656,"(47.601643, -122.327656)",F140105365
1113 6th Av,Auto Fire Alarm,09/27/2014 01:37:00 AM +0000,47.607817,-122.331423,"(47.607817, -122.331423)",F140105358
1902 2nd Av,Auto Fire Alarm,09/27/2014 12:10:00 AM +0000,47.610972,-122.340465,"(47.610972, -122.340465)",F140105315
8323 Rainier Av S,Auto Fire Alarm,09/26/2014 11:37:00 PM +0000,47.528857,-122.269987,"(47.528857, -122.269987)",F140105300
600 Broadway,Auto Fire Alarm,09/26/2014 09:48:00 PM +0000,47.607218,-122.320752,"(47.607218, -122.320752)",F140105249
747 Broadway,Auto Fire Alarm,09/26/2014 04:09:00 PM +0000,47.608621,-122.320756,"(47.608621, -122.320756)",F140105142
212 Alaskan Way S,Auto Fire Alarm,09/26/2014 02:48:00 PM +0000,47.600803,-122.335961,"(47.600803, -122.335961)",F140105124
2001 Western Av,Auto Fire Alarm,09/26/2014 12:21:00 PM +0000,47.610321,-122.343637,"(47.610321, -122.343637)",F140105095
3801 34th Av W,Auto Fire Alarm,09/26/2014 09:06:00 AM +0000,47.654056,-122.400899,"(47.654056, -122.400899)",F140105074
4612 22nd Av Ne,Auto Fire Alarm,09/26/2014 08:44:00 AM +0000,47.662042,-122.304473,"(47.662042, -122.304473)",F140105071
1709 Harvard Av,Auto Fire Alarm,09/26/2014 01:48:00 AM +0000,47.616489,-122.322151,"(47.616489, -122.322151)",F140104948
901 Fairview Av N,Auto Fire Alarm,09/25/2014 09:19:00 PM +0000,47.627324,-122.332667,"(47.627324, -122.332667)",F140104655
1609 19th Av,Auto Fire Alarm,09/25/2014 07:31:00 PM +0000,47.615388,-122.307442,"(47.615388, -122.307442)",F140104622
12508 Lake City Way Ne,Auto Fire Alarm,09/25/2014 06:57:00 PM +0000,47.719343,-122.295195,"(47.719343, -122.295195)",F140104605
500 Yale Av N,Auto Fire Alarm,09/25/2014 05:18:00 PM +0000,47.623123,-122.330435,"(47.623123, -122.330435)",F140104572
4530 46th Av Ne,Auto Fire Alarm,09/25/2014 04:37:00 PM +0000,47.661555,-122.278344,"(47.661555, -122.278344)",F140104555
3443 West Marginal Way Sw,Auto Fire Alarm,09/25/2014 10:54:00 AM +0000,47.573203,-122.363438,"(47.573203, -122.363438)",F140104479
116 Stewart St,Auto Fire Alarm,09/25/2014 10:12:00 AM +0000,47.610387,-122.341198,"(47.610387, -122.341198)",F140104471
2800 Thorndyke Av W,Auto Fire Alarm,09/25/2014 09:54:00 AM +0000,47.64476,-122.383249,"(47.64476, -122.383249)",F140104469
901 Fairview Av N,Auto Fire Alarm,09/25/2014 07:10:00 AM +0000,47.627324,-122.332667,"(47.627324, -122.332667)",F140104433
5214 17th Av Ne,Auto Fire Alarm,09/25/2014 06:43:00 AM +0000,47.66651,-122.309451,"(47.66651, -122.309451)",F140104423
8745 Greenwood Av N,Auto Fire Alarm,09/25/2014 06:43:00 AM +0000,47.692684,-122.355324,"(47.692684, -122.355324)",F140104422
1531 Western Av,Auto Fire Alarm,09/25/2014 03:58:00 AM +0000,47.608928,-122.341647,"(47.608928, -122.341647)",F140104375
721 Pine St,Auto Fire Alarm,09/25/2014 03:58:00 AM +0000,47.612699,-122.334024,"(47.612699, -122.334024)",F140104374
1517 Alaskan Way S,Auto Fire Alarm,09/25/2014 01:29:00 AM +0000,47.590186,-122.337479,"(47.590186, -122.337479)",F140104326
2409 22nd Av E,Auto Fire Alarm,09/25/2014 12:08:00 AM +0000,47.640388,-122.3038,"(47.640388, -122.3038)",F140104283
1400 23rd Av,Auto Fire Alarm,09/24/2014 08:50:00 PM +0000,47.612941,-122.30271,"(47.612941, -122.30271)",F140104233
7107 Woodlawn Av Ne,Auto Fire Alarm,09/24/2014 07:59:00 PM +0000,47.679843,-122.324549,"(47.679843, -122.324549)",F140104214
4333 Brooklyn Av Ne,Auto Fire Alarm,09/24/2014 07:56:00 PM +0000,47.660046,-122.314318,"(47.660046, -122.314318)",F140104213
5506 33rd Av Ne,Auto Fire Alarm,09/24/2014 06:52:00 PM +0000,47.668561,-122.292644,"(47.668561, -122.292644)",F140104188
1112 Ne Pacific St,Auto Fire Alarm,09/24/2014 06:33:00 PM +0000,47.653625,-122.316641,"(47.653625, -122.316641)",F140104177
1005 Terrace St,Auto Fire Alarm,09/24/2014 06:07:00 PM +0000,47.604615,-122.32228,"(47.604615, -122.32228)",F140104167
1200 Western Av,Auto Fire Alarm,09/24/2014 04:49:00 PM +0000,47.605657,-122.338654,"(47.605657, -122.338654)",F140104144
1660 S Columbian Way,Auto Fire Alarm,09/24/2014 04:12:00 PM +0000,47.561849,-122.310818,"(47.561849, -122.310818)",F140104131
18th Av / E Cherry St,Auto Fire Alarm,09/24/2014 11:57:00 AM +0000,47.608026,-122.308931,"(47.608026, -122.308931)",F140104060
3018 Western Av,Auto Fire Alarm,09/24/2014 11:14:00 AM +0000,47.617167,-122.354916,"(47.617167, -122.354916)",F140104053
5261 California Av Sw,Auto Fire Alarm,09/24/2014 09:34:00 AM +0000,47.555994,-122.386926,"(47.555994, -122.386926)",F140104042
401 Broadway E,Auto Fire Alarm,09/24/2014 08:37:00 AM +0000,47.621988,-122.320906,"(47.621988, -122.320906)",F140104031
1816 E Olive Way,Auto Fire Alarm,09/24/2014 07:21:00 AM +0000,47.6199,-122.321988,"(47.6199, -122.321988)",F140104017
401 Broadway E,Auto Fire Alarm,09/24/2014 07:06:00 AM +0000,47.621988,-122.320906,"(47.621988, -122.320906)",F140104015
3826 Ne 89th St,Auto Fire Alarm,09/24/2014 06:52:00 AM +0000,47.693088,-122.287612,"(47.693088, -122.287612)",F140104010
1816 8th Av,Auto Fire Alarm,09/24/2014 06:44:00 AM +0000,47.614194,-122.33425,"(47.614194, -122.33425)",F140104007
325 9th Av,Auto Fire Alarm,09/24/2014 03:57:00 AM +0000,47.603611,-122.323056,"(47.603611, -122.323056)",F140103957
4290 Whitman Ct Ne,Auto Fire Alarm,09/24/2014 02:41:00 AM +0000,47.659443,-122.304293,"(47.659443, -122.304293)",F140103940
