Address,Type,Datetime,Latitude,Longitude,Report Location,Incident Number
4537 49th Av Ne,Automatic Fire Alarm Resd,11/19/2015 12:43:00 AM +0000,47.66161,-122.27467,"(47.66161, -122.27467)",F150132530
1133 16th Av E,Automatic Fire Alarm Resd,11/18/2015 08:37:00 PM +0000,47.629359,-122.311257,"(47.629359, -122.311257)",F150132426
3438 E Huron St,Automatic Fire Alarm Resd,11/18/2015 12:36:00 AM +0000,47.602103,-122.288767,"(47.602103, -122.288767)",F150132127
10014 Rainier Av S,Automatic Fire Alarm Resd,11/17/2015 06:16:00 PM +0000,47.511543,-122.248223,"(47.511543, -122.248223)",F150131957
5105 27th Av Ne,Automatic Fire Alarm Resd,11/17/2015 07:59:00 AM +0000,47.666403,-122.298496,"(47.666403, -122.298496)",F150131842
7308 46th Av S,Automatic Fire Alarm Resd,11/17/2015 02:23:00 AM +0000,47.536969,-122.275339,"(47.536969, -122.275339)",F150131737
7917 46th Av S,Automatic Fire Alarm Resd,11/17/2015 02:16:00 AM +0000,47.531453,-122.274475,"(47.531453, -122.274475)",F150131734
1402 Alki Av Sw,Automatic Fire Alarm Resd,11/16/2015 11:58:00 PM +0000,47.590677,-122.392766,"(47.590677, -122.392766)",F150131695
2434 Montavista Pl W,Automatic Fire Alarm Resd,11/16/2015 11:34:00 PM +0000,47.640433,-122.404794,"(47.640433, -122.404794)",F150131681
3510 E Spruce St,Automatic Fire Alarm Resd,11/16/2015 07:37:00 PM +0000,47.603617,-122.287565,"(47.603617, -122.287565)",F150131592
4531 Ne 55th St,Automatic Fire Alarm Resd,11/16/2015 08:13:00 AM +0000,47.669064,-122.279193,"(47.669064, -122.279193)",F150131434
721 N 83rd St,Automatic Fire Alarm Resd,11/16/2015 01:51:00 AM +0000,47.689112,-122.349623,"(47.689112, -122.349623)",F150131299
1821 N 51st St,Automatic Fire Alarm Resd,11/16/2015 01:22:00 AM +0000,47.665773,-122.336214,"(47.665773, -122.336214)",F150131287
5600 NE 55TH ST,Automatic Fire Alarm Resd,11/15/2015 10:45:00 AM +0000,47.668487,-122.265982,"(47.668487, -122.265982)",F150131032
5600 Ne 55th St,Automatic Fire Alarm Resd,11/15/2015 10:20:00 AM +0000,47.668487,-122.265982,"(47.668487, -122.265982)",F150131021
545 S Sullivan St,Automatic Fire Alarm Resd,11/15/2015 09:36:00 AM +0000,47.527369,-122.328198,"(47.527369, -122.328198)",F150131004
7950 44th Pl S,Automatic Fire Alarm Resd,11/15/2015 07:53:00 AM +0000,47.530563,-122.276981,"(47.530563, -122.276981)",F150130973
3730 Densmore Av N,Automatic Fire Alarm Resd,11/15/2015 07:21:00 AM +0000,47.65233,-122.337497,"(47.65233, -122.337497)",F150130962
1402 Sunset Av Sw,Automatic Fire Alarm Resd,11/15/2015 06:09:00 AM +0000,47.591446,-122.388599,"(47.591446, -122.388599)",F150130939
2628 Nw Esplanade,Automatic Fire Alarm Resd,11/15/2015 02:38:00 AM +0000,47.701256,-122.391158,"(47.701256, -122.391158)",F150130858
10415 Renton Av S,Automatic Fire Alarm Resd,11/14/2015 10:40:00 PM +0000,47.507823,-122.256106,"(47.507823, -122.256106)",F150130790
719 33rd Av,Automatic Fire Alarm Resd,11/14/2015 10:28:00 PM +0000,47.608193,-122.290473,"(47.608193, -122.290473)",F150130781
5128 S Juneau St,Automatic Fire Alarm Resd,11/14/2015 09:12:00 PM +0000,47.549714,-122.269149,"(47.549714, -122.269149)",F150130770
4829 Pullman Av Ne,Automatic Fire Alarm Resd,11/14/2015 06:11:00 PM +0000,47.669213,-122.275513,"(47.669213, -122.275513)",F150130719
8110 Stone Av N,Automatic Fire Alarm Resd,11/14/2015 02:42:00 AM +0000,47.687723,-122.34181,"(47.687723, -122.34181)",F150130503
150 Nw 59th St,Automatic Fire Alarm Resd,11/13/2015 11:54:00 PM +0000,47.671629,-122.358665,"(47.671629, -122.358665)",F150130439
3715 Magnolia Blvd W,Automatic Fire Alarm Resd,11/13/2015 10:25:00 PM +0000,47.653356,-122.412285,"(47.653356, -122.412285)",F150130403
8107 49th Av S,Automatic Fire Alarm Resd,11/13/2015 05:42:00 PM +0000,47.530291,-122.271782,"(47.530291, -122.271782)",F150130291
817 Nw 64th St,Automatic Fire Alarm Resd,11/13/2015 06:44:00 AM +0000,47.675266,-122.36649,"(47.675266, -122.36649)",F150130161
4509 Cascadia Av S,Automatic Fire Alarm Resd,11/13/2015 03:42:00 AM +0000,47.562755,-122.282779,"(47.562755, -122.282779)",F150130106
4000 14th Av S,Automatic Fire Alarm Resd,11/13/2015 01:52:00 AM +0000,47.56816,-122.314707,"(47.56816, -122.314707)",F150130059
2014 E Yesler Way,Automatic Fire Alarm Resd,11/12/2015 06:53:00 AM +0000,47.601674,-122.306165,"(47.601674, -122.306165)",F150129580
9842 44th Av Sw,Automatic Fire Alarm Resd,11/12/2015 04:50:00 AM +0000,47.515274,-122.388684,"(47.515274, -122.388684)",F150129554
12622 10th Av Ne,Automatic Fire Alarm Resd,11/12/2015 01:34:00 AM +0000,47.720453,-122.318129,"(47.720453, -122.318129)",F150129485
3515 46th Av Ne,Automatic Fire Alarm Resd,11/12/2015 01:20:00 AM +0000,47.653716,-122.277974,"(47.653716, -122.277974)",F150129480
2622 50th Av Sw,Automatic Fire Alarm Resd,11/11/2015 10:07:00 PM +0000,47.580825,-122.395309,"(47.580825, -122.395309)",F150129423
9302 Waters Av S,Automatic Fire Alarm Resd,11/11/2015 04:30:00 AM +0000,47.518915,-122.261096,"(47.518915, -122.261096)",F150129227
119 24th Av,Automatic Fire Alarm Resd,11/10/2015 10:49:00 PM +0000,47.602041,-122.301094,"(47.602041, -122.301094)",F150129108
4155 California Av Sw,Automatic Fire Alarm Resd,11/10/2015 10:19:00 PM +0000,47.566202,-122.386771,"(47.566202, -122.386771)",F150129100
10535 Dayton Av N,Automatic Fire Alarm Resd,11/10/2015 02:55:00 AM +0000,47.705388,-122.352767,"(47.705388, -122.352767)",F150128777
540 N 82nd St,Automatic Fire Alarm Resd,11/10/2015 01:17:00 AM +0000,47.688388,-122.352058,"(47.688388, -122.352058)",F150128741
216 40th Av E,Automatic Fire Alarm Resd,11/09/2015 06:57:00 PM +0000,47.620512,-122.281521,"(47.620512, -122.281521)",F150128607
1121 23rd Av E,Automatic Fire Alarm Resd,11/09/2015 04:58:00 PM +0000,47.628904,-122.30235,"(47.628904, -122.30235)",F150128576
4808 52nd Av Sw,Automatic Fire Alarm Resd,11/09/2015 02:17:00 PM +0000,47.558991,-122.398535,"(47.558991, -122.398535)",F150128526
9427 25th Av Ne,Automatic Fire Alarm Resd,11/09/2015 04:23:00 AM +0000,47.696871,-122.301541,"(47.696871, -122.301541)",F150128435
10751 Marine View Dr Sw,Automatic Fire Alarm Resd,11/08/2015 08:38:00 PM +0000,47.506462,-122.383221,"(47.506462, -122.383221)",F150128299
8924 8th Av Ne,Automatic Fire Alarm Resd,11/08/2015 07:52:00 PM +0000,47.693331,-122.320318,"(47.693331, -122.320318)",F150128287
4019 19th Av Sw,Automatic Fire Alarm Resd,11/08/2015 04:53:00 PM +0000,47.567683,-122.358039,"(47.567683, -122.358039)",F150128247
11044 Durland Av Ne,Automatic Fire Alarm Resd,11/08/2015 08:08:00 AM +0000,47.7093,-122.279013,"(47.7093, -122.279013)",F150128162
3915 47th Av Ne,Automatic Fire Alarm Resd,11/08/2015 06:54:00 AM +0000,47.656168,-122.277194,"(47.656168, -122.277194)",F150128147
1742 Nw 61st St,Automatic Fire Alarm Resd,11/08/2015 02:59:00 AM +0000,47.673093,-122.379329,"(47.673093, -122.379329)",F150128073
2428 2nd Av W,Automatic Fire Alarm Resd,11/07/2015 11:09:00 PM +0000,47.640102,-122.359587,"(47.640102, -122.359587)",F150127993
4719 S Bond St,Automatic Fire Alarm Resd,11/07/2015 09:18:00 PM +0000,47.514279,-122.273048,"(47.514279, -122.273048)",F150127938
2511 Everett Av E,Automatic Fire Alarm Resd,11/07/2015 05:01:00 AM +0000,47.641703,-122.314389,"(47.641703, -122.314389)",F150127675
4913 3rd Av Nw,Automatic Fire Alarm Resd,11/07/2015 02:17:00 AM +0000,47.664419,-122.360797,"(47.664419, -122.360797)",F150127609
5530 Ne Penrith Rd,Automatic Fire Alarm Resd,11/06/2015 07:36:00 PM +0000,47.666847,-122.268094,"(47.666847, -122.268094)",F150127476
5712 60th Av Ne,Automatic Fire Alarm Resd,11/06/2015 12:02:00 AM +0000,47.670022,-122.263455,"(47.670022, -122.263455)",F150127206
1144 Federal Av E,Automatic Fire Alarm Resd,11/05/2015 06:38:00 PM +0000,47.62947,-122.319144,"(47.62947, -122.319144)",F150127083
3512 Densmore Av N,Automatic Fire Alarm Resd,11/05/2015 06:27:00 PM +0000,47.649349,-122.33753,"(47.649349, -122.33753)",F150127078
3959 Ne Surber Dr,Automatic Fire Alarm Resd,11/05/2015 05:07:00 PM +0000,47.65575,-122.283957,"(47.65575, -122.283957)",F150127048
3121 Alki Av Sw,Automatic Fire Alarm Resd,11/05/2015 04:20:00 AM +0000,47.576919,-122.418475,"(47.576919, -122.418475)",F150126861
7546 12th Av Ne,Automatic Fire Alarm Resd,11/04/2015 04:38:00 PM +0000,47.683642,-122.315288,"(47.683642, -122.315288)",F150126646
3130 Sw 97th St,Automatic Fire Alarm Resd,11/04/2015 01:22:00 AM +0000,47.516377,-122.372271,"(47.516377, -122.372271)",F150126431
6535 Delridge Way Sw,Automatic Fire Alarm Resd,11/03/2015 04:11:00 PM +0000,47.543546,-122.361201,"(47.543546, -122.361201)",F150126211
3916 E Pine St,Automatic Fire Alarm Resd,11/03/2015 03:07:00 PM +0000,47.615232,-122.282671,"(47.615232, -122.282671)",F150126194
4557 11th Av Ne,Automatic Fire Alarm Resd,11/03/2015 03:59:00 AM +0000,47.661812,-122.316566,"(47.661812, -122.316566)",F150126069
1242 S Henderson St,Automatic Fire Alarm Resd,11/03/2015 03:52:00 AM +0000,47.523048,-122.317072,"(47.523048, -122.317072)",F150126066
928 Nw 105th St,Automatic Fire Alarm Resd,11/03/2015 12:12:00 AM +0000,47.705171,-122.368957,"(47.705171, -122.368957)",F150125985
2609 Broadway E,Automatic Fire Alarm Resd,11/02/2015 07:03:00 PM +0000,47.643298,-122.320852,"(47.643298, -122.320852)",F150125875
8311 16th Av Nw,Automatic Fire Alarm Resd,11/02/2015 03:30:00 AM +0000,47.688832,-122.377877,"(47.688832, -122.377877)",F150125675
10721 62nd Av S,Automatic Fire Alarm Resd,11/01/2015 02:07:00 PM +0000,47.504364,-122.255965,"(47.504364, -122.255965)",F150125458
10746 Alton Av Ne,Automatic Fire Alarm Resd,10/31/2015 07:41:00 PM +0000,47.706684,-122.281898,"(47.706684, -122.281898)",F150125145
1107 Nw 64th St,Automatic Fire Alarm Resd,10/31/2015 07:00:00 PM +0000,47.675271,-122.371437,"(47.675271, -122.371437)",F150125137
3719 S Burns St,Automatic Fire Alarm Resd,10/31/2015 09:47:00 AM +0000,47.516539,-122.284936,"(47.516539, -122.284936)",F150125038
371 W Olympic Pl,Automatic Fire Alarm Resd,10/31/2015 05:37:00 AM +0000,47.626734,-122.361533,"(47.626734, -122.361533)",F150124941
10219 Waters Av S,Automatic Fire Alarm Resd,10/30/2015 11:48:00 PM +0000,47.509564,-122.250058,"(47.509564, -122.250058)",F150124832
8006 Stroud Av N,Automatic Fire Alarm Resd,10/30/2015 05:48:00 PM +0000,47.686958,-122.334367,"(47.686958, -122.334367)",F150124679
5349 S Creston St,Automatic Fire Alarm Resd,10/30/2015 05:18:00 PM +0000,47.507021,-122.26678,"(47.507021, -122.26678)",F150124658
4241 33rd Av W,Automatic Fire Alarm Resd,10/30/2015 03:43:00 PM +0000,47.65814,-122.399516,"(47.65814, -122.399516)",F150124609
5838 Seward Park Av S,Automatic Fire Alarm Resd,10/30/2015 04:43:00 AM +0000,47.550402,-122.260406,"(47.550402, -122.260406)",F150124490
406 34th Av S,Automatic Fire Alarm Resd,10/30/2015 12:23:00 AM +0000,47.598941,-122.288934,"(47.598941, -122.288934)",F150124382
3241 34th Av W,Automatic Fire Alarm Resd,10/29/2015 10:25:00 PM +0000,47.649,-122.400918,"(47.649, -122.400918)",F150124333
1857 Nw Roundhill Cir,Automatic Fire Alarm Resd,10/29/2015 06:47:00 PM +0000,47.704257,-122.380667,"(47.704257, -122.380667)",F150124243
5241 41st Av Sw,Automatic Fire Alarm Resd,10/29/2015 04:14:00 PM +0000,47.55529,-122.384185,"(47.55529, -122.384185)",F150124192
4137 Sw Frontenac St,Automatic Fire Alarm Resd,10/29/2015 04:08:00 PM +0000,47.540511,-122.386087,"(47.540511, -122.386087)",F150124190
7118 36th Av Sw,Automatic Fire Alarm Resd,10/29/2015 03:40:00 PM +0000,47.53914,-122.378359,"(47.53914, -122.378359)",F150124182
9403 35th Av Sw,Automatic Fire Alarm Resd,10/29/2015 01:24:00 AM +0000,47.519252,-122.376824,"(47.519252, -122.376824)",F150124008
102 18th Av E,Automatic Fire Alarm Resd,10/29/2015 12:56:00 AM +0000,47.618545,-122.30883,"(47.618545, -122.30883)",F150123998
7734 13th Av Nw,Automatic Fire Alarm Resd,10/28/2015 11:04:00 PM +0000,47.685276,-122.372752,"(47.685276, -122.372752)",F150123959
8255 30th Av Ne,Automatic Fire Alarm Resd,10/28/2015 09:15:00 AM +0000,47.688778,-122.29604,"(47.688778, -122.29604)",F150123735
10721 4th Av Nw,Automatic Fire Alarm Resd,10/28/2015 06:25:00 AM +0000,47.706939,-122.361846,"(47.706939, -122.361846)",F150123709
5951 Wilson Av S,Automatic Fire Alarm Resd,10/27/2015 10:03:00 PM +0000,47.549326,-122.263908,"(47.549326, -122.263908)",F150123539
2843 Nw 63rd St,Automatic Fire Alarm Resd,10/27/2015 03:36:00 PM +0000,47.674454,-122.393556,"(47.674454, -122.393556)",F150123423
3610 Ne 42nd St,Automatic Fire Alarm Resd,10/27/2015 11:49:00 AM +0000,47.659166,-122.289164,"(47.659166, -122.289164)",F150123387
1312 S Hudson St,Automatic Fire Alarm Resd,10/27/2015 02:01:00 AM +0000,47.557147,-122.315948,"(47.557147, -122.315948)",F150123268
2551 28th Av W,Automatic Fire Alarm Resd,10/27/2015 01:09:00 AM +0000,47.64231,-122.392965,"(47.64231, -122.392965)",F150123249
1027 36th Av E,Automatic Fire Alarm Resd,10/26/2015 07:37:00 PM +0000,47.628397,-122.286828,"(47.628397, -122.286828)",F150123128
317 26th Av S,Automatic Fire Alarm Resd,10/26/2015 05:50:00 PM +0000,47.599959,-122.298646,"(47.599959, -122.298646)",F150123093
9342 57th Av S,Automatic Fire Alarm Resd,10/26/2015 01:11:00 AM +0000,47.518684,-122.261644,"(47.518684, -122.261644)",F150122891
420 W Lee St,Automatic Fire Alarm Resd,10/26/2015 12:49:00 AM +0000,47.631329,-122.362057,"(47.631329, -122.362057)",F150122876
6352 Swift Av S,Automatic Fire Alarm Resd,10/25/2015 05:53:00 PM +0000,47.545725,-122.306412,"(47.545725, -122.306412)",F150122747
2627 40th Av W,Automatic Fire Alarm Resd,10/25/2015 05:07:00 PM +0000,47.643457,-122.408411,"(47.643457, -122.408411)",F150122737
2113 3rd Av W,Automatic Fire Alarm Resd,10/25/2015 04:39:00 PM +0000,47.638176,-122.360949,"(47.638176, -122.360949)",F150122727
3832 S Edmunds St,Automatic Fire Alarm Resd,10/25/2015 04:32:00 AM +0000,47.558654,-122.284798,"(47.558654, -122.284798)",F150122588
3850 41st Av S,Automatic Fire Alarm Resd,10/25/2015 02:06:00 AM +0000,47.568867,-122.281817,"(47.568867, -122.281817)",F150122559
5620 38th Av Sw,Automatic Fire Alarm Resd,10/24/2015 09:23:00 PM +0000,47.551896,-122.380335,"(47.551896, -122.380335)",F150122474
4839 S Holly St,Automatic Fire Alarm Resd,10/24/2015 07:53:00 PM +0000,47.542484,-122.271418,"(47.542484, -122.271418)",F150122444
172 Blaine St,Automatic Fire Alarm Resd,10/24/2015 04:23:00 PM +0000,47.634864,-122.353853,"(47.634864, -122.353853)",F150122399
4241 33rd Av W,Automatic Fire Alarm Resd,10/24/2015 03:21:00 AM +0000,47.65814,-122.399516,"(47.65814, -122.399516)",F150122231
9828 62nd Av S,Automatic Fire Alarm Resd,10/23/2015 11:48:00 PM +0000,47.513113,-122.255859,"(47.513113, -122.255859)",F150122156
6715 47th Pl Sw,Automatic Fire Alarm Resd,10/23/2015 06:40:00 PM +0000,47.543,-122.392362,"(47.543, -122.392362)",F150122061
14004 Roslyn Pl N,Automatic Fire Alarm Resd,10/23/2015 08:31:00 AM +0000,47.730511,-122.340705,"(47.730511, -122.340705)",F150121931
12034 1st Av Nw,Automatic Fire Alarm Resd,10/23/2015 01:42:00 AM +0000,47.716289,-122.35822,"(47.716289, -122.35822)",F150121820
4525 East Laurel Dr Ne,Automatic Fire Alarm Resd,10/22/2015 10:41:00 PM +0000,47.66174,-122.269402,"(47.66174, -122.269402)",F150121761
13005 2nd Av Nw,Automatic Fire Alarm Resd,10/22/2015 07:00:00 PM +0000,47.723294,-122.3596,"(47.723294, -122.3596)",F150121684
3612 S Orcas St,Automatic Fire Alarm Resd,10/21/2015 11:42:00 PM +0000,47.551237,-122.287718,"(47.551237, -122.287718)",F150121311
4950 Purdue Av Ne,Automatic Fire Alarm Resd,10/21/2015 09:31:00 PM +0000,47.670962,-122.273456,"(47.670962, -122.273456)",F150121257
2812 Magnolia Blvd W,Automatic Fire Alarm Resd,10/21/2015 06:39:00 PM +0000,47.645555,-122.414206,"(47.645555, -122.414206)",F150121194
7308 46th Av S,Automatic Fire Alarm Resd,10/21/2015 02:49:00 PM +0000,47.536969,-122.275339,"(47.536969, -122.275339)",F150121083
4048 31st Av W,Automatic Fire Alarm Resd,10/21/2015 02:38:00 AM +0000,47.656304,-122.396945,"(47.656304, -122.396945)",F150120908
11001 Fremont Av N,Automatic Fire Alarm Resd,10/20/2015 04:11:00 PM +0000,47.7087,-122.350145,"(47.7087, -122.350145)",F150120677
890 Nw Elford Dr,Automatic Fire Alarm Resd,10/20/2015 03:16:00 AM +0000,47.728447,-122.368516,"(47.728447, -122.368516)",F150120551
800 Lakeside Av S,Automatic Fire Alarm Resd,10/19/2015 06:19:00 PM +0000,47.595734,-122.28777,"(47.595734, -122.28777)",F150120361
7054 18th Av Ne,Automatic Fire Alarm Resd,10/19/2015 02:32:00 PM +0000,47.679754,-122.308796,"(47.679754, -122.308796)",F150120282
8126 14th Av Sw,Automatic Fire Alarm Resd,10/19/2015 02:52:00 AM +0000,47.530281,-122.352779,"(47.530281, -122.352779)",F150120125
1202 S Cloverdale St,Automatic Fire Alarm Resd,10/18/2015 09:18:00 PM +0000,47.526449,-122.317555,"(47.526449, -122.317555)",F150120009
1025 S Cloverdale St,Automatic Fire Alarm Resd,10/18/2015 05:31:00 PM +0000,47.526456,-122.319943,"(47.526456, -122.319943)",F150119941
10432 42nd Av Sw,Automatic Fire Alarm Resd,10/18/2015 05:30:00 PM +0000,47.509776,-122.38575,"(47.509776, -122.38575)",F150119940
1830 Broadmoor Dr E,Automatic Fire Alarm Resd,10/18/2015 11:07:00 AM +0000,47.635481,-122.288203,"(47.635481, -122.288203)",F150119862
3049 62nd Av Sw,Automatic Fire Alarm Resd,10/18/2015 04:04:00 AM +0000,47.577305,-122.412006,"(47.577305, -122.412006)",F150119766
6073 Ne Kelden Pl,Automatic Fire Alarm Resd,10/17/2015 11:43:00 PM +0000,47.668632,-122.262923,"(47.668632, -122.262923)",F150119645
8224 43rd Av Ne,Automatic Fire Alarm Resd,10/17/2015 08:41:00 PM +0000,47.688535,-122.282303,"(47.688535, -122.282303)",F150119591
700 37th Av,Automatic Fire Alarm Resd,10/17/2015 06:26:00 PM +0000,47.607906,-122.286134,"(47.607906, -122.286134)",F150119548
13221 8th Av Nw,Automatic Fire Alarm Resd,10/17/2015 05:39:00 PM +0000,47.725226,-122.366342,"(47.725226, -122.366342)",F150119535
721 Nw 125th St,Automatic Fire Alarm Resd,10/17/2015 03:45:00 PM +0000,47.719663,-122.365298,"(47.719663, -122.365298)",F150119498
2409 30th Av W,Automatic Fire Alarm Resd,10/17/2015 02:56:00 AM +0000,47.63969,-122.395668,"(47.63969, -122.395668)",F150119342
1227 Ne 97th St,Automatic Fire Alarm Resd,10/17/2015 01:21:00 AM +0000,47.69945,-122.314653,"(47.69945, -122.314653)",F150119306
8255 30th Av Ne,Automatic Fire Alarm Resd,10/17/2015 12:22:00 AM +0000,47.688778,-122.29604,"(47.688778, -122.29604)",F150119275
3328 Hunter Blvd S,Automatic Fire Alarm Resd,10/16/2015 09:14:00 PM +0000,47.573362,-122.284893,"(47.573362, -122.284893)",F150119183
5059 Delridge Way Sw,Automatic Fire Alarm Resd,10/16/2015 06:08:00 PM +0000,47.556805,-122.362926,"(47.556805, -122.362926)",F150119105
1132 38th Av,Automatic Fire Alarm Resd,10/15/2015 02:05:00 AM +0000,47.612402,-122.284937,"(47.612402, -122.284937)",F150118493
933 18th Av E,Automatic Fire Alarm Resd,10/14/2015 10:28:00 PM +0000,47.627153,-122.308639,"(47.627153, -122.308639)",F150118422
526 31st Av S,Automatic Fire Alarm Resd,10/14/2015 03:26:00 PM +0000,47.597817,-122.292633,"(47.597817, -122.292633)",F150118274
8006 37th Av Ne,Automatic Fire Alarm Resd,10/14/2015 06:27:00 AM +0000,47.686716,-122.288488,"(47.686716, -122.288488)",F150118165
9351 Fauntleroy Way Sw,Automatic Fire Alarm Resd,10/13/2015 10:05:00 PM +0000,47.5193,-122.394179,"(47.5193, -122.394179)",F150117982
9251 35th Av Sw,Automatic Fire Alarm Resd,10/13/2015 09:00:00 PM +0000,47.520609,-122.376777,"(47.520609, -122.376777)",F150117963
9251 35th Av Sw,Automatic Fire Alarm Resd,10/13/2015 07:29:00 PM +0000,47.520609,-122.376777,"(47.520609, -122.376777)",F150117921
1205 E Prospect St,Automatic Fire Alarm Resd,10/13/2015 07:16:00 PM +0000,47.628433,-122.316719,"(47.628433, -122.316719)",F150117913
6614 East Green Lake Way N,Automatic Fire Alarm Resd,10/13/2015 04:15:00 PM +0000,47.677701,-122.332064,"(47.677701, -122.332064)",F150117846
6521 37th Av Ne,Automatic Fire Alarm Resd,10/13/2015 10:58:00 AM +0000,47.675923,-122.287654,"(47.675923, -122.287654)",F150117785
903 Harvard Av E,Automatic Fire Alarm Resd,10/12/2015 06:32:00 PM +0000,47.626863,-122.322354,"(47.626863, -122.322354)",F150117512
4731 18th Av Ne,Automatic Fire Alarm Resd,10/12/2015 04:39:00 PM +0000,47.66324,-122.308351,"(47.66324, -122.308351)",F150117473
2031 Nw 64th St,Automatic Fire Alarm Resd,10/11/2015 03:18:00 PM +0000,47.675284,-122.38252,"(47.675284, -122.38252)",F150117060
7058 11th Av Nw,Automatic Fire Alarm Resd,10/11/2015 04:29:00 AM +0000,47.679907,-122.370439,"(47.679907, -122.370439)",F150116911
6827 49th Av Ne,Automatic Fire Alarm Resd,10/11/2015 02:00:00 AM +0000,47.677834,-122.275596,"(47.677834, -122.275596)",F150116879
2334 N 122nd St,Automatic Fire Alarm Resd,10/10/2015 11:49:00 PM +0000,47.717096,-122.330229,"(47.717096, -122.330229)",F150116846
7316 10th Av Nw,Automatic Fire Alarm Resd,10/10/2015 05:48:00 PM +0000,47.681577,-122.369388,"(47.681577, -122.369388)",F150116692
4329 S Webster St,Automatic Fire Alarm Resd,10/10/2015 05:43:00 PM +0000,47.535216,-122.278894,"(47.535216, -122.278894)",F150116684
12501 Greenwood Av N,Automatic Fire Alarm Resd,10/10/2015 04:46:00 PM +0000,47.719601,-122.355539,"(47.719601, -122.355539)",F150116673
2506 24th Av W,Automatic Fire Alarm Resd,10/10/2015 03:14:00 AM +0000,47.641209,-122.387641,"(47.641209, -122.387641)",F150116464
5281 45th Av Sw,Automatic Fire Alarm Resd,10/10/2015 01:12:00 AM +0000,47.555001,-122.389738,"(47.555001, -122.389738)",F150116416
1658 Federal Av E,Automatic Fire Alarm Resd,10/09/2015 10:46:00 PM +0000,47.633665,-122.319073,"(47.633665, -122.319073)",F150116346
4594 W Cramer St,Automatic Fire Alarm Resd,10/09/2015 07:04:00 PM +0000,47.668548,-122.415146,"(47.668548, -122.415146)",F150116263
1801 25th Av,Automatic Fire Alarm Resd,10/09/2015 05:59:00 PM +0000,47.617641,-122.299964,"(47.617641, -122.299964)",F150116232
1127 Federal Av E,Automatic Fire Alarm Resd,10/09/2015 04:36:00 PM +0000,47.629156,-122.319141,"(47.629156, -122.319141)",F150116204
5518 15th Av S,Automatic Fire Alarm Resd,10/09/2015 02:58:00 PM +0000,47.55331,-122.313474,"(47.55331, -122.313474)",F150116153
3327 Nw 70th St,Automatic Fire Alarm Resd,10/09/2015 11:17:00 AM +0000,47.679426,-122.400586,"(47.679426, -122.400586)",F150116108
2849 West Viewmont Way W,Automatic Fire Alarm Resd,10/09/2015 04:23:00 AM +0000,47.645428,-122.409611,"(47.645428, -122.409611)",F150116033
8325 44th Av S,Automatic Fire Alarm Resd,10/09/2015 01:10:00 AM +0000,47.528388,-122.278011,"(47.528388, -122.278011)",F150115948
6902 12th Av Ne,Automatic Fire Alarm Resd,10/09/2015 01:01:00 AM +0000,47.678759,-122.3157,"(47.678759, -122.3157)",F150115942
1908 Ne 127th St,Automatic Fire Alarm Resd,10/09/2015 12:52:00 AM +0000,47.721217,-122.308947,"(47.721217, -122.308947)",F150115938
13026 1st Av Ne,Automatic Fire Alarm Resd,10/08/2015 02:17:00 PM +0000,47.723319,-122.328916,"(47.723319, -122.328916)",F150115699
6040 36th Av Sw,Automatic Fire Alarm Resd,10/08/2015 06:00:00 AM +0000,47.548102,-122.377721,"(47.548102, -122.377721)",F150115593
3744 Sw 99th St,Automatic Fire Alarm Resd,10/07/2015 11:22:00 PM +0000,47.51468,-122.379812,"(47.51468, -122.379812)",F150115452
4580 Ne 88th Pl,Automatic Fire Alarm Resd,10/07/2015 08:40:00 PM +0000,47.692708,-122.278225,"(47.692708, -122.278225)",F150115382
5525 39th Av Ne,Automatic Fire Alarm Resd,10/07/2015 05:07:00 PM +0000,47.668729,-122.285746,"(47.668729, -122.285746)",F150115287
1728 Ne 62nd St,Automatic Fire Alarm Resd,10/07/2015 12:49:00 AM +0000,47.673847,-122.309871,"(47.673847, -122.309871)",F150115007
3002 Fuhrman Av E,Automatic Fire Alarm Resd,10/06/2015 09:23:00 PM +0000,47.647855,-122.317916,"(47.647855, -122.317916)",F150114931
9307 21st Av Nw,Automatic Fire Alarm Resd,10/06/2015 07:41:00 PM +0000,47.696666,-122.382588,"(47.696666, -122.382588)",F150114890
816 W Blaine St,Automatic Fire Alarm Resd,10/06/2015 04:10:00 PM +0000,47.634762,-122.367768,"(47.634762, -122.367768)",F150114840
3233 33rd Av W,Automatic Fire Alarm Resd,10/06/2015 05:51:00 AM +0000,47.648927,-122.399542,"(47.648927, -122.399542)",F150114732
727 17th Av E,Automatic Fire Alarm Resd,10/06/2015 05:32:00 AM +0000,47.625459,-122.309984,"(47.625459, -122.309984)",F150114729
10725 17th Av Ne,Automatic Fire Alarm Resd,10/06/2015 05:08:00 AM +0000,47.706823,-122.309951,"(47.706823, -122.309951)",F150114716
2322 12th Av E,Automatic Fire Alarm Resd,10/05/2015 09:48:00 PM +0000,47.640135,-122.316979,"(47.640135, -122.316979)",F150114567
408 W Galer St,Automatic Fire Alarm Resd,10/05/2015 04:17:00 AM +0000,47.632326,-122.362859,"(47.632326, -122.362859)",F150114294
827 Ne 125th St,Automatic Fire Alarm Resd,10/05/2015 12:55:00 AM +0000,47.719466,-122.320491,"(47.719466, -122.320491)",F150114217
2837 10th Av E,Automatic Fire Alarm Resd,10/05/2015 12:48:00 AM +0000,47.646096,-122.319589,"(47.646096, -122.319589)",F150114210
